Child	Corpus	Role	Train_size	Test_size	Size_ratio	Age	Sent_len	DL	UAS_Accuracy	LAS_Accuracy
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	3.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	0.8	0.6
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	3.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	4	1.6666666666666667	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	7	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	10	3.4444444444444446	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	2.0	1.0	0.75
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	6	2.2	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	6	1.8	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	6	2.4	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	7	2.5	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	8	2.857142857142857	0.625	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	6	2.6	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.5	0.3333333333333333	0.3333333333333333
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	1.5	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	8	2.142857142857143	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	1.6666666666666667	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	1.75	1.0	0.8
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	9	2.75	0.7777777777777778	0.7777777777777778
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	6	2.6	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.493439290334507	5	1.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	5	2.25	0.2	0.2
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	9	2.625	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	10	2.3333333333333335	1.0	0.9
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	13	2.4166666666666665	0.7692307692307693	0.7692307692307693
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	2.0	0.3333333333333333	0.3333333333333333
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	6	2.2	0.3333333333333333	0.3333333333333333
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	6	2.6	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	0.75	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	6	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.0	0.4	0.4
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	5	1.75	0.8	0.8
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	7	2.6666666666666665	0.2857142857142857	0.14285714285714285
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	5	2.25	0.8	0.8
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	8	2.857142857142857	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	2.6666666666666665	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	5	1.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	2.0	1.0	0.6666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	8	2.5714285714285716	0.75	0.75
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	6	2.4	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	3.0	1.0	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	8	2.142857142857143	0.875	0.875
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	1.6666666666666667	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	11	2.6	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	6	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	2.1666666666666665	1.0	0.8571428571428571
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	6	2.4	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.25	1.0	0.8
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	3.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	2.1666666666666665	0.7142857142857143	0.5714285714285714
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	1.6666666666666667	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	2.3333333333333335	0.5	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	2.0	1.0	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	6	2.0	0.16666666666666666	0.16666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	1.6666666666666667	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	9	2.875	0.5555555555555556	0.5555555555555556
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	2.0	0.75	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	10	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	8	2.4285714285714284	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	6	4.2	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	5	2.25	0.6	0.4
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	2.5	0.6666666666666666	0.6666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	4	1.3333333333333333	1.0	0.75
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	9	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	7	2.5	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	2.5	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	2.0	1.0	0.5
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	9	2.0	0.8888888888888888	0.8888888888888888
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	6	2.6	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	3	3.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	2.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	2.0	1.0	0.75
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	3	1.5	0.3333333333333333	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	2.3333333333333335	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	1.5	0.6666666666666666	0.6666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	5	2.5	0.4	0.2
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	6	2.0	0.6666666666666666	0.6666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	7	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	1.5	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	6	2.4	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	2.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	9	2.875	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	0.6666666666666666	0.3333333333333333
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	3	3.0	0.3333333333333333	0.3333333333333333
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	5	2.75	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	2	2.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	5	2.25	1.0	0.8
Laura	Braunwald	child	117479	1955	60.09156010230179	30.78913324708926	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	13	3.0833333333333335	0.8461538461538461	0.7692307692307693
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	2.0	0.25	0.25
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	6	1.8	0.6666666666666666	0.6666666666666666
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	8	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	2	2.0	0.0	0.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.3333333333333335	1.0	0.75
Laura	Braunwald	child	117479	1955	60.09156010230179	30.099180681328157	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	31.263475636050018	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.329164869915193	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	30.197745333579746	5	1.75	0.4	0.2
Laura	Braunwald	child	117479	1955	60.09156010230179	31.329185404217743	5	2.25	1.0	1.0
Laura	Braunwald	child	117479	1955	60.09156010230179	32.460625474855746	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	3	2.5	0.6666666666666666	0.6666666666666666
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	7	2.3333333333333335	0.8571428571428571	0.8571428571428571
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	5	2.25	1.0	0.8
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.55902585268691	4	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	2.0	1.0	0.5
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	4	3.3333333333333335	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	4	1.6666666666666667	0.5	0.25
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	2.0	1.0	0.5
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	3.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	25.49333661882174	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	25.62475615515719	3	2.0	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	25.62475615515719	5	1.75	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	24.78901004127395	2	3.0	0.0	0.0
Laura	Braunwald	child	117479	1925	61.028051948051946	25.62475615515719	8	2.142857142857143	1.0	1.0
Laura	Braunwald	child	117479	1925	61.028051948051946	25.49333661882174	3	2.0	1.0	1.0
